Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Latin America & Caribbean (excluding high income),LAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.37405491,26.32292918,18.90679047,19.6789437,21.05706948,23.34752212,22.53675529,21.18160977,20.13627904,21.84511458,21.3755049,19.86716329,20.48257947,22.90299494,22.1416072,23.80733598,22.470832,23.38149915,23.27194734,21.80097769,24.08408338,23.56931022,22.37405352,21.83529858,21.10769441,23.66985062,20.27538788,22.93874178,22.39284471,25.75377655,20.81556646,19.03700375,18.04370389,19.46122265,19.98150822,17.73249292,17.84919292,17.93158009,18.39087699,18.52955903,18.46578975,18.17652249,19.10233657,18.73927861,20.23573206,19.72956366,20.7058823,20.98626005,20.62550271,18.83178718,19.84241647,20.27259396,19.63350814,18.66929173,17.83882244,16.9946303,16.8175076,16.98517784,17.32850141,17.41803383,17.57932115,19.07704538,17.51810954,17.51178697,17.17485067
Lao PDR,LAO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.601626092,1.314550639,2.843594771,2.258401842,-4.770011694,,,,,,,,,,,,5.902363791,3.39048804,19.29054966,14.20029207,15.49873702,20.19291197,24.41832067,20.3282403,16.14096465,17.17378368,13.51020192,22.63238156,10.07258555,8.814382218,12.25070641,13.66319922,20.33452566,,,,,,,,
Lebanon,LBN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.7272288,-19.29665976,-31.86950773,-26.965881,-17.87810462,-15.0673936,-7.611474079,-3.806185567,1.212283453,0.144910956,-1.348962337,-1.533431052,-0.096979773,-1.456647399,2.20462604,3.450432108,0.658009061,0.597415663,-1.538043095,2.914580701,-0.113148698,-2.567322199,-6.139778287,-5.268389662,-7.337632454,-3.336927925,-1.128734644,-2.81362766,-4.261161585,-9.262923836,-9.286454886,-21.41788044,-44.00554902,-41.20604198,
Liberia,LBR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17165547,16.16746465,17.28330364,12.97685384,17.25694793,18.92322097,20.26272578,17.30157608,10.44576989,30.38475369,40.93459851,37.40794574,30.73965862,53.58018174,51.61082282,64.23680036,66.9889445,63.24231824,66.65425652,44.87088327,54.2676005,21.72860862,50.73024585,35.12847593,14.17534352,4.93200236,1.846066499,20.55330141,30.57963829,17.83995621,-0.33966034,32.51482807,39.92611169,30.65030675,33.21399915
St. Lucia,LCA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.41884484,25.24143883,19.28233128,20.12789441,20.98042769,22.8680729,22.20443064,21.25627066,20.40296367,21.6914906,21.48686126,20.04674706,20.19023128,22.39863269,23.34516938,23.75188098,22.36577636,22.91794867,22.6261499,21.74699257,23.75685278,22.86340795,21.75061644,20.52285543,22.06227212,24.19342921,20.61981409,23.24710997,22.63422127,25.69647342,21.65867965,19.8125628,18.84357032,19.75566032,20.35806083,18.57399985,18.85400741,19.00554681,19.23066178,19.58859203,19.94171255,19.68946796,20.69079624,20.46173243,22.25591032,21.95657809,23.00061436,22.9325868,22.52912343,20.08648829,21.50631097,21.55121079,21.02696369,19.80711259,19.43279208,18.62753331,18.27657885,18.17384865,18.53224477,18.65596172,18.51528151,19.59619695,18.1982033,18.22320601,18.11038865
Least developed countries: UN classification,LDC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046637384,6.608424744,9.140641505,5.23282815,3.348909513,6.360281962,11.38790388,11.49408891,7.201514859,8.901138798,10.26901306,10.32502108,13.52521901,15.0947494,17.82337488,19.89769469,22.09672707,22.9718728,24.33634851,20.17294854,23.72579673,24.54360091,22.69862779,19.93105905,19.94932851,16.98206202,19.91696673,20.91980011,21.14696297,21.38798445,20.72738286,19.94264607,18.28851979,18.07228507,17.47409552
Low income,LIC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.307392829,6.683637253,8.512360225,8.348950169,5.044057676,6.492576064,10.9427677,12.13579748,8.891872809,11.09599542,14.60332398,16.20562425,16.99613238,17.43540891,19.37547372,20.02983102,20.27161249,20.91670729,18.63696208,12.83594808,17.47591429,15.74172804,9.795197422,8.117930757,9.398949789,8.306790297,8.277080076,9.690615777,8.707069774,7.889633931,8.378394373,11.93281006,10.10607962,9.550466838,9.723450642
Liechtenstein,LIE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.388635077,14.24434852,12.89195712,12.88469924,10.87162388,10.52303315,11.05059374,11.3243333,12.01292339,12.6781274,13.48346019,12.91145907,13.13005837,14.72288633,14.24298515,16.55611995,15.9903983,17.53366111,16.72701277,17.14963636,17.86821892,19.09575907,18.31878917,18.59696055,19.07171569,16.71710547,16.7482198,17.21847471,17.41271815,16.87595031,17.70622529,17.73264043,18.04226832,18.61537538,18.21597558,16.52041415,17.54936677,17.84651449,18.50939993,19.38448268,18.00722149,18.36040694,16.00972349,15.99122728,16.43262209,17.89722853,16.97578505,17.57560313,13.86629097,17.94147738,,,,,,27.14459537,29.62957952,33.03462093,31.13987525,28.3302542,26.69728412,29.34709522,23.70826633,22.42707646,24.33410721
Lower middle income,LMC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.058181373,8.472718302,5.661789194,5.978898183,5.133909688,4.683353641,7.932623645,5.436889846,8.328927031,9.733533453,9.831089735,5.853278742,8.666811606,11.67664647,13.88796305,14.29757022,20.19565176,19.20314471,16.96188025,17.89939768,18.37441323,33.14519919,30.46750668,24.44968405,21.49304523,21.83447394,16.14695791,16.21231468,15.19573623,13.0089578,14.66019601,16.30410275,14.57725103,14.23553365,18.18653478,22.70086792,24.14055111,24.28123809,25.31962905,13.5296911,14.52557278,14.57469354,17.36973955,18.78164334,21.9294312,23.50818119,26.21868838,25.92541188,25.68341836,23.65920303,26.42416248,25.64621198,25.17217129,24.95569973,24.63526376,22.26952669,21.04289916,21.00260538,21.35869456,23.44243112,21.89246378,21.31809531,20.99656599,20.02631756,16.40217733
Low & middle income,LMY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.05695042,21.57970998,18.15168763,19.89703591,20.78760164,23.25106017,24.2519759,21.78174087,22.37039031,24.15628244,24.76537076,23.23911958,24.23423836,26.4937786,27.41296911,26.99931807,28.09675256,28.32687042,26.94864003,27.78078632,28.28183888,29.32457031,27.85859699,26.21743891,24.8933813,26.15820798,22.57267111,23.98411301,23.75468413,23.97396936,24.18603016,23.06206143,22.9527303,23.35715182,24.35936871,25.26447415,25.91603066,25.78485301,25.62786098,23.59090008,24.45210919,24.88320441,26.43710857,27.58645024,29.63076766,30.37769113,32.07671318,32.9136812,33.86640243,32.86135851,34.32146668,34.20827994,33.94323144,33.80377211,33.64371035,32.98234587,32.3925874,32.67319604,33.35789183,33.27505623,33.72107927,35.2424373,34.957793,32.87280158,32.06985672
Lesotho,LSO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-24.69635628,-29.01960784,-26.42140468,-27.38095238,-24.52830189,-26.2755102,-35.55555556,-33.07347035,-30.75871497,-26.31578947,-26.47657841,-32.90676417,-41.80064309,-39.23900119,-50.73170732,-71.42857143,-86.44859813,-76.74003569,-48.3175151,-68.76790831,-52.03787563,-60.11742782,,,,,,,,,,,,,,,,,,,,,,,,,,-33.62682686,-27.30818192,-38.82985916,-34.54872697,-29.01927341,-30.89611245,-24.19941483,-15.89626643,-13.50253092,-15.97991088,-29.20728865,-23.32145311,-21.30347069,-25.93527365,-18.42416543,-21.98437361,-28.44830424,
Late-demographic dividend,LTE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.45060936,15.86044918,10.2451269,13.65717443,17.7435551,23.23879947,23.41361271,18.97143165,17.78942922,20.80161528,22.55293434,22.43922948,22.17030247,24.99954561,27.49545352,28.64251639,25.52470147,26.54958216,26.24103677,26.38442001,27.8167203,26.2392746,24.09579395,24.14730666,25.13336139,26.68746148,24.99474869,28.32212955,27.4042625,30.08951702,26.73566201,29.54654701,33.8159393,30.56142937,29.36449064,26.94790203,26.66902842,26.41428517,26.5655209,28.33350872,29.67270441,30.24345139,30.95616323,32.7622836,34.49735996,34.96622068,36.15701877,36.85862092,37.49202826,36.35953592,38.31334924,38.68229342,38.66225525,38.29065908,38.10141209,38.38785694,37.48931529,37.53935237,38.23752622,37.62129824,38.31480077,40.10468547,40.25423645,37.84735381,37.70741322
Lithuania,LTU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83257715,11.55948536,14.32432228,12.78870488,11.22327513,12.96779482,13.91339904,15.39033314,16.44729385,16.41553808,17.18640582,16.59677243,19.34502521,16.64789652,11.22465689,15.82832052,19.66032989,20.88361911,21.87552645,22.23078638,21.56841347,21.01604,22.77440392,24.26354655,24.8428362,25.59262823,26.28815782,25.98339254,25.83797871,25.59200235
Luxembourg,LUX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,42.61050947,37.36316531,38.46690654,43.25674892,45.59282006,31.21884375,32.49453969,28.56497482,30.30033954,30.0344436,28.44986556,25.72779257,27.29389109,28.61139507,30.41876553,29.34043203,32.7929226,31.12199138,33.4113174,36.4564601,36.27197629,36.79636694,37.84914564,39.72186587,40.48865839,39.86154085,39.98231856,41.69234219,41.14980747,43.63888052,45.43659067,43.84798439,42.46210502,42.02771716,43.54716192,45.08151749,48.60495136,51.18171629,51.35568228,48.50036528,49.83103087,49.5325907,49.38904796,50.37852823,51.22991647,51.49740765,51.69177137,50.59073265,49.56586659,49.15262718,51.22201981,52.41802247,49.47291776,48.61858673,47.64080135
Latvia,LVA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18631112,10.25897241,12.04497073,13.68493004,12.47974172,16.7937974,17.71622113,18.15569569,17.89549361,18.38395035,21.47711951,20.03067603,23.55785004,23.67655793,21.17130665,18.79990226,20.64328779,23.09119941,20.77301379,21.76789413,22.96084743,22.28227296,22.27793936,23.3798296,23.12053563,23.5907124,22.54876667,19.78041627,21.02795099,19.30000194
"Macao SAR, China",MAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,33.00998172,35.11883647,39.45234233,36.3285911,36.97971817,43.33907276,41.77579742,42.25054055,43.65207373,42.36512045,49.08752138,49.7264128,48.69324628,48.93128139,45.29856228,43.28082676,39.46820084,35.97010932,41.14076554,41.66606184,44.0341101,48.5690961,56.70750275,57.9387158,61.82465928,63.64176244,63.18645153,61.97346514,68.15535183,71.56487129,72.48115813,73.93710899,72.41878392,63.55737371,62.62555738,65.45565343,66.41888062,64.23451683,26.06405102,35.55767592,22.42017308,54.25708881,56.38469665
St. Martin (French part),MAF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.1323258,6.724015923,8.348568692,9.814948986,10.81756566,11.89008043,9.68672781,10.98209652,11.01781879,13.73992099,14.54322961,15.17203763,14.63054187,15.59369636,19.82319618,14.51484442,10.38341675,12.0841623,11.7367734,11.63821865,21.6832867,19.62525007,21.29772427,19.24386299,22.01854417,22.3893221,20.9662675,20.42199921,24.29928992,25.02967082,25.55224817,22.18040109,21.79136165,20.92724191,20.23092214,19.02535673,21.04784708,21.61974485,31.50180985,29.95226183,28.43116359,32.13402816,32.27417284,33.35136513,32.85887108,31.36931071,32.08319002,31.4036633,31.77193774,29.41202301,29.10913842,27.94158076,26.26048695,26.35491822,19.14666076,22.88022009,22.30452118,22.69763555,22.54155452,22.78293258,21.52138394,21.42510789,18.97724776,20.71568217,21.88415699
Monaco,MCO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.11235757,5.66433457,2.653377407,-0.890922969,9.992367846,-3.015913423,-1.108294131,-3.251549996,-10.25225388,-3.951398601,-9.870487623,-13.89482951,-13.45323414,-13.55546232,-13.47718443,-8.426839058,-9.488009968,-9.84218942,-6.563870301,-7.38979419,-1.290481158,-1.284800462,-1.618742867,0.537763129,-0.146405317,0.427395262,-0.317185248,-2.354323146,-3.684858575,-4.707792601
Madagascar,MDG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,0.36899863,0.938905731,0.417971288,-0.385679554,0.447097301,-0.287420553,2.629461711,5.27510231,5.279563422,5.781030626,7.487587712,4.638462929,4.759648503,4.466425951,3.97912649,3.106602764,5.773786336,4.474225498,2.680245048,0.28212863,37.6539917,29.93417574,21.89522793,23.00785331,25.05651437,16.11419321,18.65315556,23.15091983,14.273166,39.69815702,29.32186341,26.86280772,31.9285571,32.6286211,29.35355748,5.470222837,7.693379149,5.564050606,7.7390951,8.062173418,7.392760642,13.61459009,4.419700012,7.082288403,11.29025614,8.835799976,13.18225663,15.40761027,19.80314528,15.56185415,12.90125934,12.30733898,11.07856158,6.689642388,11.08506598,11.55277523,13.71642295,12.26823988,14.37664909,13.99716382,4.297468004,7.356624261,12.70143605,11.80411156,13.76972506
Maldives,MDV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47018347,41.03999412,38.61333917,39.02650217,39.37565064,37.06276788,17.63249296,34.77633591,36.0880745,31.78849716,30.74916183
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,15.10420251,15.10318683,14.73030751,17.89747259,22.29212126,29.83223463,45.94840069,36.19330865,40.75500064,36.91260635,30.26944505,35.6556065,40.87709251,34.33789568,25.34679541,20.3364725,18.59242507,16.14813646,9.73464607,13.79516778,11.89248891,11.75653824,23.54425087,18.77160004,20.92090658,20.19079708,21.86485671,23.44245259,25.54356577,25.3034126,21.97830292,27.36487363,31.61404437,29.45180198,29.55038219,32.19503119,34.48862194,38.44511519,39.72702912,39.24221308,41.3439295,33.69614591,38.62971637,40.53173959,39.68868875,38.13513861,34.74881257,26.79185837,26.73466804,28.88883577,31.55265116,30.16695651,24.75637501,30.83386963,35.42150631,32.64862728,30.38610293
Mexico,MEX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.13809816,17.41,16.57810526,18.77971698,18.85342629,20.57827839,20.27407895,20.17237952,19.05564033,20.13982759,20.77364865,19.16063265,19.5919115,20.34503618,21.04308889,20.96212727,20.91345733,22.92839913,23.01967052,24.70029335,28.83926685,28.79792284,32.1746302,33.58773596,31.07304716,30.31400126,25.39021931,29.05351478,23.30908973,22.32899267,21.60246235,20.08782369,18.15622233,20.34860525,20.78536088,23.15901918,23.48703032,23.26784782,23.89939683,23.55788927,21.95379347,21.387685,20.5026627,18.85244606,20.0649414,18.69702642,20.83357632,20.72914274,19.46606341,19.49732938,18.18308951,18.76925714,19.38832533,17.53938847,17.43769989,18.94949973,19.49574414,20.54863194,21.35269227,21.77001963,21.64843565,20.26952726,18.31027729,19.10060504,18.57005221
Marshall Islands,MHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.83769752,-44.9676087,-41.65,-44.78730897,-48.73799454,-42.96587302,-34.90887647,-32.75414974,-31.76563365,-33.61679185,-29.99473118,-33.58089276,-29.25252725,-31.41665887,-35.12409091,-41.10579648,-31.52365591,-26.60358335,-34.07228236,-28.18757534,-21.83190117
Middle income,MIC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.31652271,20.82322948,17.0058728,18.28808183,20.34966912,22.74940007,23.8285704,21.63518514,22.03076919,23.69544136,24.46270407,22.86296335,23.8108893,26.06331004,27.07049424,26.74043928,27.90033689,28.1074494,26.68390485,27.73774956,28.38201931,29.63896997,28.02234993,26.44115134,25.22375321,26.5305421,22.80033389,24.33000819,24.07750313,24.25005657,24.5517423,23.50971784,23.24091827,23.66244007,24.7229687,25.54218396,26.10337816,25.95499949,25.85031507,23.75684116,24.59364978,25.00082421,26.57410287,27.73674979,29.7834895,30.53469018,32.25963433,33.09866655,34.11064127,33.18535989,34.5743333,34.47103631,34.25427041,34.1251557,33.94837754,33.28846815,32.66023684,32.9168646,33.61537597,33.53997735,33.9845612,35.46515065,35.22501582,33.11874408,32.31226947
North Macedonia,MKD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.10695489,17.37737603,14.98163792,11.968679,9.920779221,15.38817011,8.714175642,0.016252434,-3.959061676,-2.88441507,7.612831093,4.273890322,1.89882474,2.172731806,1.584124565,3.619422462,4.439433759,5.85268002,2.811829642,4.176816474,6.166761187,7.969650097,7.460847691,10.74336858,13.08300687,14.18131009,17.651796,18.42709826,19.86387805,20.49999783,17.21910112,16.38725332,15.44007725,16.62757065,17.6297111
Mali,MLI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,5.443981068,9.951019169,10.21251184,10.37507191,9.874107991,7.900703538,5.054243105,-15.12743302,-3.968784522,4.203464193,9.598179477,-2.120074512,0.635421234,10.41962725,8.161079974,4.315214037,1.299248531,-0.873426324,-9.132911292,-0.289376812,10.34313838,3.48920239,15.09443473,8.890790272,7.49124401,8.647937095,6.222279963,9.82337191,12.92651068,11.87940224,17.22638629,13.26658512,11.01903696,9.635835745,14.43756125,15.42231238,14.76688378,12.35545732,9.61098899,17.59860408,11.46330594,9.246566748,16.54386461,12.62480617,17.26851536,16.50750748,11.49242886,13.49071363,11.76767421,13.0213068,13.8660001,14.99266972,15.96318103,14.89470784,13.97023488,12.67194024,13.51186612,14.75118969
Malta,MLT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,2.715177197,3.287988773,1.910094925,2.451780307,-1.799375709,10.00697457,15.7974316,11.3817801,16.22164034,20.31151812,19.13497639,18.76767003,15.4582667,15.05522313,13.70527724,12.26161832,15.45727376,18.27861021,18.82480361,18.7777719,19.81800375,20.68389939,20.71957438,20.60035648,20.8751583,20.60053515,17.33318013,18.99548804,19.60878679,18.97727684,18.25859786,16.64934098,20.02439412,19.33845876,17.88506578,17.69426709,16.83350918,19.39853184,19.42526102,19.74419367,22.8796933,20.3596072,21.65780606,25.00576311,28.46636775,33.72407322,34.91322656,39.36481997,38.25346797,36.93926909,37.66394701,40.41422076,38.13795597,37.892752,37.77277265
Myanmar,MMR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.945417122,9.669074572,12.18907194,10.87465355,13.96740215,15.36408895,14.86646037,14.52947082,18.84735164,18.9000875,17.99040969,17.98239813,21.38458428,29.19702194,37.2244862,28.01816406,34.35471875,32.4472304,27.5297886,32.58115787,33.79112892,24.51593509,22.35665272,20.62921046,19.0096995,18.28853444,12.77238814,16.46958417,13.41509647,12.05858968,27.29012294,21.0499337,20.67204156,17.75764094,19.44177653,21.79192372,24.02265108,22.79139458,20.97454181,26.38651508,28.720601,27.15605838,27.60685424,29.31352767,30.76289382,32.76200428,33.89224546,34.31060671,35.31466576,28.33070699,31.6076341,30.5231325,27.95666932,26.75320584,23.44182096,17.78441491,18.91710937,21.50306363,22.75800218,21.14712984,18.27865596,22.64511661,25.31748355,24.88522925,22.60818096
Montenegro,MNE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.093185787,-0.126784597,-5.756079488,-0.961971436,0.565582474,0.199614985,-13.27387813,-8.273998517,-12.52079042,-4.216085698,-3.168828918,-2.764872368,-4.264690087,-1.437885985,-0.406779873,1.067464676,2.387928678,4.937556673,7.169528711,9.543801321,-5.269283492,5.988060209,4.816538914,7.098863179,3.430256443
Mongolia,MNG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,22.79256476,32.03001675,22.19172703,21.90914826,21.31522561,13.66178051,8.872966874,9.02379679,22.84637084,24.79807935,23.9398793,35.86704117,36.07977897,34.25575078,35.330204,28.91286993,33.78495611,25.87778191,26.88404414,9.585239273,7.631279638,6.756204077,15.6333681,20.68643981,32.68586805,41.01387977,38.32176225,29.12464458,27.45054137,32.0948878,36.25860625,33.45435699,30.74419394,30.35098306,23.22828551,23.31856082,29.80671097,29.35161883,29.62979689,23.71817598,32.08468507,34.22113122,42.47135556,35.09368563
Northern Mariana Islands,MNP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.880830752,-6.176406658,-4.682619889,-7.554436395,-1.962723317,-1.801486962,3.337627757,8.563317874,16.54329243,15.7811595,20.56462054,10.22381804,8.881967098,9.295055284,9.096123839,12.66441464,12.87178906,11.74136056,7.824322573,8.094633469,7.757672554,4.690719837,2.998048818,2.86439411,8.629170916,6.649912459,8.545592782,12.43538132,9.539060437,10.50027504,8.991340718,7.578650073,4.705223603,7.671407606
Mauritania,MRT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,100,100,100,100,100,29.15792919,31.97817326,34.7901829,29.97406228,30.44549308,30.62064496,18.40385953,5.06636928,-0.18990346,1.237048115,-13.79059179,-15.99849641,-12.51579894,-12.94852435,-7.054883043,-1.893986151,-10.90056336,-5.173842028,-3.706217019,6.463924774,6.925664433,10.73699803,14.93836655,11.3747972,4.80575674,16.03524675,12.26249863,6.714152129,42.66359841,16.40935025,7.936258628,3.030458234,7.289630776,7.262180201,3.389657548,2.881324849,2.305487334,4.406849577,6.573533687,14.17673454,27.94036223,23.12612885,22.1054175,18.91589627,30.30903423,40.53385565,34.90141024,36.25581669,24.96474967,21.50498001,25.97466129,28.09517725,30.47548433,31.83064604,34.6953636,32.02115844,26.51783805,29.19271543,32.30467697
Mauritius,MUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,24.92661383,20.38470303,19.47663438,20.53330041,11.66424017,15.9228955,16.47638482,18.20542161,19.77102086,22.61491564,29.5375478,28.60962774,27.03959452,24.80281122,24.03497306,25.48374115,26.80802181,25.50182961,24.06226229,24.17706683,25.00178255,25.5116172,25.94405323,24.63340912,26.84343111,27.89619921,26.436061,26.56397895,23.59961838,18.56680003,20.3598397,22.35288217,16.42571591,14.10575092,14.20049376,14.33566016,13.60497917,13.38436029,13.75231711,14.34468427,15.02937596,14.67864253,14.26882727,13.13486732,11.02790431,10.7357785,13.61167875,15.67071161,16.32484106
Malawi,MWI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.870462312,2.484122897,5.35278838,-0.946818469,-0.812258951,-3.561081646,-4.217492329,
Malaysia,MYS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.65632458,20.43971144,19.35694467,20.75741801,20.49590815,22.86187845,22.05133534,18.81786519,19.89210397,23.79211981,21.74317356,22.18448475,20.17580872,29.27415478,28.72517281,23.83127351,32.29125868,31.35435993,32.23354273,37.7886438,32.92376379,28.80252721,28.60109586,32.60888081,35.46825896,32.71330838,32.08090063,36.95134735,36.56814983,35.93549552,34.40347327,34.13087238,36.71905072,39.08382406,39.59869232,39.70504286,42.86412435,43.88686811,48.67022309,47.43386842,46.0803982,41.83828305,42.03197699,42.4551483,43.4221851,44.33991074,44.49733907,43.28057835,43.78900421,38.11030824,39.30224461,38.76134789,36.50669445,34.47409912,34.2523745,32.95157254,32.64739288,32.4156551,30.6047373,28.57521205,26.02569753,29.35582487,30.77728237,27.56620451,27.27348191
North America,NAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,21.84947301,22.02918565,22.34167438,23.71526345,22.93391564,21.37323859,22.12239291,22.44438557,23.67194547,24.29399988,23.02354957,24.05302836,21.6341741,21.02265163,22.68221931,21.73133442,20.97691611,20.86916998,21.0606708,21.22790141,20.33940897,19.55660874,19.39901786,19.36335466,20.0590867,20.27178209,20.67665191,21.36838366,21.29081042,20.97066918,20.39626899,19.06174865,18.12645903,17.71831584,18.11683113,18.44147571,18.59418645,18.27155557,16.96488918,15.36915643,15.7642131,16.11239822,17.20759363,17.95846391,18.3270901,18.40703914,17.9452592,18.1010332,18.46571455,18.63488262,17.58430368,17.05574234,17.69018658,17.88004867,17.53921413
Namibia,NAM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,36.2418629,4.972467786,3.319170062,5.686522858,5.23584675,21.93975468,17.41986036,5.199462436,15.38242959,16.10632686,23.2560102,10.41232209,14.66538965,14.19564126,19.91505209,17.32612336,16.66043858,13.71963224,15.13535997,15.11639067,16.02692523,12.75246104,16.69242991,11.94162013,18.93503681,22.89715238,24.52847099,20.03503781,16.4262647,6.752667052,13.69862916,12.38093981,6.626864776,6.674725259,9.730755397,4.059277302,-1.917135101,3.788766165,4.967906836,5.230094598,4.359953912,-2.118823505,1.628598804,4.495318882,-0.727297204
New Caledonia,NCL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2999988,,,,,,,,0.953869397,2.83767381,8.134835505,2.15262304,4.477058561,8.765314486,12.00871438,10.87080615,13.63884048,20.16796277,10.49389641,8.764560939,14.67434955,15.0021692,12.68076768,11.91793918,13.81776119,10.81406905,9.737201351,10.8791507,13.116307,13.37437738,12.59649678,13.81119901,18.20588073,16.8950503,10.03285517
